Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Delivery_Date,Weight_kg,Cost,Status,Distance_miles,Transit_Days
SH11714,Warehouse_BOS,Detroit,UPS,2023-06-30,2023-07-06,7.0,296.15,Delivered,2424,6
SH11715,Warehouse_SF,New York,FedEx,2023-05-01,2023-05-09,48.9,354.59,Lost,2059,8
SH11716,Warehouse_SEA,Portland,OnTrac,2023-06-15,2023-06-24,108.8,368.09,Delayed,1857,5
SH11717,Warehouse_MIA,Atlanta,USPS,2023-11-04,2023-11-09,12.2,37.96,Delivered,152,5
SH11718,Warehouse_MIA,Minneapolis,DHL,2023-12-11,2023-12-16,9.0,287.97,In Transit,1495,5
SH11719,Warehouse_HOU,Denver,OnTrac,2023-08-14,2023-08-17,17.3,146.14,Delivered,1030,3
SH11720,Warehouse_SF,Denver,FedEx,2023-05-21,2023-05-24,19.4,143.96,Delivered,854,3
SH11721,Warehouse_SEA,Portland,USPS,2023-04-25,2023-04-26,22.8,36.24,Delivered,101,1
SH11722,Warehouse_HOU,Boston,LaserShip,2023-12-31,2024-01-05,27.4,392.67,Delivered,2353,5
SH11723,Warehouse_HOU,Los Angeles,USPS,2023-07-13,2023-07-16,17.7,170.71,Delivered,1382,3
SH11724,Warehouse_DEN,Boston,DHL,2023-06-24,2023-07-08,38.5,174.45,Delayed,975,3
SH11725,Warehouse_LA,Denver,USPS,2023-07-03,2023-07-07,15.2,181.08,Delivered,1453,4
SH11726,Warehouse_ATL,Houston,UPS,2023-08-19,2023-08-22,9.5,177.71,In Transit,1321,3
SH11727,Warehouse_ATL,Boston,USPS,2023-10-30,2023-09-30,25.2,295.59,Delivered,2279,7
SH11728,Warehouse_HOU,New York,FedEx,2023-06-08,2023-06-13,11.8,116.39,Delivered,835,5
SH11729,Warehouse_LA,Miami,OnTrac,2023-06-03,2023-06-07,8.7,124.66,Delivered,1035,4
SH11730,Warehouse_DEN,San Francisco,USPS,2023-04-03,2023-04-07,226.6,44.83,Delivered,202,4
SH11731,Warehouse_CHI,Minneapolis,Amazon Logistics,2023-08-19,2023-08-21,14.3,44.86,Delivered,226,2
SH11732,Warehouse_HOU,Miami,FedEx,2023-11-18,2023-11-24,47.6,434.73,Delivered,2194,6
SH11733,Warehouse_HOU,Phoenix,Amazon Logistics,2023-11-05,2023-11-16,22.5,320.2,Delivered,1865,11
SH11734,Warehouse_CHI,Denver,FedEx,2023-04-03,2023-04-07,19.1,159.14,Delivered,1000,4
SH11735,Warehouse_BOS,Minneapolis,USPS,2023-03-24,2023-03-29,58.8,177.73,Delivered,892,5
SH11736,Warehouse_SF,Phoenix,LaserShip,2023-10-24,2023-11-01,32.0,301.33,Delivered,2356,8
SH11737,Warehouse_DEN,Miami,LaserShip,2023-12-05,2023-12-06,5.0,33.88,Delivered,165,1
SH11738,Warehouse_MIA,Miami,FedEx,2023-05-07,2023-05-09,0.2,88.88,Delivered,403,2
SH11739,Warehouse_LA,Phoenix,OnTrac,2023-08-01,2023-08-03,9.7,60.27,Delivered,373,2
SH11740,Warehouse_LA,New York,DHL,2023-04-18,2023-04-22,29.8,248.19,Delivered,1462,4
SH11741,Warehouse_SF,Minneapolis,USPS,2023-01-28,2023-02-04,15.7,199.62,Delivered,1715,7
SH11742,Warehouse_NYC,Detroit,OnTrac,2023-02-19,2023-02-24,55.0,282.54,Delivered,2033,5
SH11743,Warehouse_MIA,Phoenix,Amazon Logistics,2023-12-03,2023-12-21,31.4,226.08,Delayed,1430,5
SH11744,Warehouse_ATL,Dallas,LaserShip,2023-09-28,2023-10-02,54.2,240.9,Delivered,1309,4
SH11745,Warehouse_HOU,Boston,USPS,2023-08-28,2023-09-02,54.6,185.97,Delivered,942,5
SH11746,Warehouse_LA,Seattle,USPS,2023-12-26,2024-01-03,46.8,230.72,Delayed,1135,3
SH11747,Warehouse_SF,Portland,USPS,2023-08-26,2023-08-30,36.7,163.14,Delivered,1070,4
SH11748,Warehouse_ATL,San Francisco,UPS,2023-05-18,2023-05-23,20.9,267.89,Delivered,2032,5
SH11749,Warehouse_NYC,Portland,FedEx,2023-04-06,2023-04-12,6.6,297.63,Delivered,2132,6
SH11750,Warehouse_ATL,Seattle,LaserShip,2023-11-06,2023-11-09,12.4,167.33,Lost,1030,3
SH11751,Warehouse_BOS,Dallas,LaserShip,2023-08-03,2023-08-08,20.2,,Delivered,1360,5
SH11752,Warehouse_DEN,Phoenix,Amazon Logistics,2023-11-03,2023-11-06,40.3,158.18,Delivered,645,3
SH11753,Warehouse_SF,Denver,USPS,2023-10-20,2023-11-06,12.4,256.57,Delayed,2179,6
SH11754,Warehouse_SEA,Chicago,DHL,2023-02-18,2023-02-20,22.2,83.4,Returned,368,2
SH11755,Warehouse_SF,Phoenix,USPS,2023-04-30,2023-05-05,24.6,171.1,Delivered,1225,5
SH11756,Warehouse_LA,Phoenix,OnTrac,2023-07-16,2023-07-17,94.0,143.2,Delivered,373,1
SH11757,Warehouse_ATL,Denver,FedEx,2023-10-05,2023-10-10,59.3,388.44,Delivered,2161,5
SH11758,Warehouse_BOS,Seattle,UPS,2023-06-05,2023-06-07,13.1,85.44,Delivered,610,2
SH11759,Warehouse_SEA,Los Angeles,FedEx,2023-07-15,2023-07-18,20.0,140.66,Delivered,847,3
SH11760,Warehouse_SEA,Minneapolis,Amazon Logistics,2023-06-28,2023-07-06,49.4,333.09,Delivered,2256,8
SH11761,Warehouse_DEN,Minneapolis,OnTrac,2023-10-20,2023-10-24,23.5,194.11,Delivered,1324,4
SH11762,Warehouse_CHI,Chicago,USPS,2023-05-31,2023-06-05,85.1,391.46,Delivered,2467,5
SH11763,Warehouse_LA,Denver,LaserShip,2023-05-24,2023-05-28,41.4,251.14,Delivered,1801,4
SH11764,Warehouse_SF,Seattle,FedEx,2023-09-12,2023-09-15,5.3,76.55,Delivered,559,3
SH11765,Warehouse_CHI,Chicago,UPS,2023-02-26,2023-02-28,122.7,288.29,Delivered,962,2
SH11766,Warehouse_BOS,Los Angeles,OnTrac,2023-05-13,2023-05-18,24.4,321.82,Delivered,2429,5
SH11767,Warehouse_SF,Detroit,UPS,2023-06-07,2023-06-12,6.1,279.81,Delivered,2102,5
SH11768,Warehouse_HOU,New York,DHL,2023-10-15,2023-10-18,18.1,148.79,Delivered,914,3
SH11769,Warehouse_DEN,Miami,OnTrac,2023-03-19,2023-03-24,3.5,215.07,Delivered,1843,5
SH11770,Warehouse_LA,Detroit,UPS,2023-03-21,2023-03-23,15.8,132.3,Delivered,878,2
SH11771,Warehouse_SEA,Portland,FedEx,2023-06-19,2023-06-24,40.7,168.17,Delivered,816,5
SH11772,Warehouse_ATL,Miami,DHL,2023-10-22,2023-10-30,33.7,402.35,Delivered,2414,8
SH11773,Warehouse_LA,Chicago,OnTrac,2023-04-30,2023-05-01,27.0,79.51,Delivered,391,1
SH11774,Warehouse_BOS,Seattle,FedEx,2023-06-19,2023-06-25,9.7,119.44,Delivered,757,6
SH11775,Warehouse_MIA,Portland,FedEx,2023-03-27,2023-04-05,12.8,331.5,Delivered,2488,9
SH11776,Warehouse_DEN,Detroit,OnTrac,2023-10-21,2023-10-26,6.3,282.62,Delivered,2188,5
SH11777,Warehouse_CHI,Minneapolis,USPS,2023-07-12,2023-07-15,23.1,204.7,Delivered,1547,3
SH11778,Warehouse_SEA,Atlanta,FedEx,2023-08-01,2023-08-03,10.3,47.05,Delivered,224,2
SH11779,Warehouse_BOS,Houston,DHL,2023-11-07,2023-11-10,73.9,268.7,Delivered,747,3
SH11780,Warehouse_DEN,Miami,USPS,2023-08-09,2023-08-12,47.3,215.93,Lost,1552,3
SH11781,Warehouse_HOU,Detroit,OnTrac,2023-09-02,2023-09-08,30.5,322.75,Delivered,2410,6
SH11782,Warehouse_SF,Denver,UPS,2023-11-02,2023-11-03,14.7,81.27,Delivered,395,1
SH11783,Warehouse_SEA,San Francisco,DHL,2023-01-21,2023-01-24,12.6,201.27,Delivered,1462,3
SH11784,Warehouse_NYC,Portland,OnTrac,2023-03-22,2023-03-26,28.8,183.25,Delivered,1399,4
SH11785,Warehouse_NYC,Seattle,FedEx,2023-05-01,2023-05-06,45.7,206.4,Delivered,1025,5
SH11786,Warehouse_SEA,New York,OnTrac,2023-03-14,2023-03-15,24.3,45.64,Delivered,118,1
SH11787,Warehouse_DEN,Phoenix,Amazon Logistics,2023-12-26,2023-12-29,22.5,199.07,Delivered,1226,3
SH11788,Warehouse_LA,Portland,OnTrac,2023-12-07,2023-12-21,48.8,347.95,Delayed,2192,6
SH11789,Warehouse_NYC,Chicago,UPS,2023-04-29,2023-05-01,7.9,99.83,Delivered,790,2
SH11790,Warehouse_SF,Denver,UPS,2023-10-26,2023-11-05,34.0,316.69,Delayed,2072,6
SH11791,Warehouse_ATL,New York,UPS,2023-03-02,2023-03-05,21.9,174.25,Delivered,1073,3
SH11792,Warehouse_DEN,San Francisco,Amazon Logistics,2023-02-04,2023-02-07,17.9,54.51,Delivered,255,3
SH11793,Warehouse_DEN,Detroit,UPS,2023-10-27,2023-10-30,7.9,111.49,Delivered,865,3
SH11794,Warehouse_LA,Minneapolis,OnTrac,2023-04-19,2023-04-26,6.7,213.54,In Transit,1694,7
SH11795,Warehouse_ATL,Los Angeles,FedEx,2023-04-17,2023-04-23,5.1,175.6,Delivered,1317,6
SH11796,Warehouse_MIA,Portland,USPS,2023-05-30,2023-06-01,13.1,82.17,Delivered,645,2
SH11797,Warehouse_NYC,Chicago,USPS,2023-05-28,2023-05-30,19.5,122.68,Delivered,790,2
SH11798,Warehouse_SEA,New York,OnTrac,2023-04-23,2023-04-26,12.1,147.53,Delivered,1172,3
SH11799,Warehouse_CHI,Atlanta,OnTrac,2023-07-31,2023-08-04,24.6,231.44,Delivered,1711,4
SH11800,Warehouse_HOU,Dallas,OnTrac,2023-03-13,2023-03-18,17.7,325.61,Delivered,2345,5
SH11801,Warehouse_LA,Los Angeles,DHL,2023-07-08,2023-07-10,61.4,111.25,Delivered,128,2
SH11802,Warehouse_SF,San Francisco,FedEx,2023-01-18,2023-01-24,13.6,260.65,Delivered,2044,6
SH11803,Warehouse_LA,Dallas,USPS,2023-08-03,2023-08-09,29.4,212.9,In Transit,1435,6
SH11804,Warehouse_HOU,Miami,FedEx,2023-10-28,2023-11-13,14.7,224.05,Delayed,1715,5
SH11805,Warehouse_ATL,Phoenix,DHL,2023-12-19,2023-12-23,7.4,323.36,Delivered,1880,4
SH11806,Warehouse_NYC,Houston,OnTrac,2023-07-04,2023-07-10,16.2,245.98,Delivered,1870,6
SH11807,Warehouse_NYC,Portland,LaserShip,2023-07-06,2023-07-10,6.2,139.44,Delivered,1227,4
SH11808,Warehouse_HOU,San Francisco,OnTrac,2023-05-16,2023-05-23,15.7,318.84,Delivered,2321,7
SH11809,Warehouse_DEN,Atlanta,USPS,2023-07-12,2023-07-16,30.2,,Delivered,1393,4
SH11810,Warehouse_ATL,Atlanta,FedEx,2023-07-21,2023-07-29,32.8,360.03,Delivered,2464,8
SH11811,Warehouse_MIA,Detroit,DHL,2023-04-16,2023-04-18,29.5,110.42,Delivered,476,2
SH11812,Warehouse_NYC,Phoenix,OnTrac,2023-09-01,2023-09-05,16.7,203.66,Delivered,1423,4
SH11813,Warehouse_SEA,San Francisco,FedEx,2023-05-09,2023-05-24,16.6,285.36,Delayed,2126,7
SH11814,Warehouse_DEN,San Francisco,LaserShip,2023-10-13,2023-10-17,17.0,245.26,Delivered,1731,4
SH11815,Warehouse_LA,Denver,Amazon Logistics,2023-09-20,2023-09-22,30.5,115.38,Delivered,619,2
SH11816,Warehouse_MIA,Minneapolis,DHL,2023-05-25,2023-05-30,17.7,326.9,Delivered,2208,5
SH11817,Warehouse_CHI,Dallas,USPS,2023-04-23,2023-04-27,11.6,135.55,Delivered,1021,4
SH11818,Warehouse_BOS,Detroit,OnTrac,2023-05-11,2023-05-19,34.6,319.66,Delivered,2216,8
SH11819,Warehouse_BOS,Denver,DHL,2023-02-23,2023-03-01,35.3,314.52,Delivered,1724,6
SH11820,Warehouse_SF,Los Angeles,USPS,2023-04-21,2023-04-27,5.3,263.08,Delivered,2362,6
SH11821,Warehouse_MIA,Detroit,OnTrac,2023-03-27,2023-04-01,32.1,323.03,Delivered,2360,5
SH11822,Warehouse_ATL,Boston,OnTrac,2023-03-04,2023-03-10,17.1,302.85,Delivered,2450,6
SH11823,Warehouse_HOU,Boston,Amazon Logistics,2023-05-01,2023-05-05,7.5,208.84,Delivered,1642,4
SH11824,Warehouse_HOU,New York,USPS,2023-02-20,2023-02-27,89.4,267.14,Delivered,1548,7
SH11825,Warehouse_HOU,Seattle,Amazon Logistics,2023-12-27,2024-01-08,16.7,336.83,Delayed,2305,8
SH11826,Warehouse_MIA,Chicago,FedEx,2023-05-11,2023-05-15,17.8,263.77,Delivered,1657,4
SH11827,Warehouse_NYC,Minneapolis,UPS,2023-09-28,2023-10-03,19.8,253.63,Delivered,1855,5
SH11828,Warehouse_NYC,Seattle,USPS,2023-11-18,2023-11-22,35.9,220.77,Delivered,1360,4
SH11829,Warehouse_SF,Portland,FedEx,2023-08-09,2023-08-10,27.9,59.52,Delivered,139,1
SH11830,Warehouse_LA,Portland,USPS,2023-11-21,2023-11-24,82.7,243.19,Delivered,1023,3
SH11831,Warehouse_SEA,Miami,Amazon Logistics,2023-06-25,2023-07-01,39.1,273.41,Delivered,2104,6
SH11832,Warehouse_SF,Dallas,Amazon Logistics,2023-01-06,2023-01-08,26.2,48.64,Lost,116,2
SH11833,Warehouse_MIA,Denver,LaserShip,2023-12-25,2023-12-30,20.4,281.08,Delivered,1809,5
SH11834,Warehouse_BOS,Detroit,USPS,2023-10-15,2023-10-18,4.8,173.28,Delivered,1478,3
SH11835,Warehouse_BOS,Portland,USPS,2023-04-20,2023-04-26,6.4,219.55,Delivered,1811,6
SH11836,Warehouse_HOU,Miami,LaserShip,2023-06-28,2023-07-02,25.4,171.77,Delivered,1145,4
SH11837,Warehouse_SF,Los Angeles,LaserShip,2023-11-02,2023-11-07,15.2,322.73,Delivered,2106,5
SH11838,Warehouse_SF,Houston,UPS,2023-11-04,2023-11-06,19.5,123.49,Delivered,629,2
SH11839,Warehouse_ATL,Portland,FedEx,2023-08-08,2023-08-12,25.1,296.48,Delivered,1809,4
SH11840,Warehouse_BOS,Los Angeles,Amazon Logistics,2023-11-24,2023-11-28,34.0,63.15,In Transit,113,4
SH11841,Warehouse_ATL,Dallas,DHL,2023-02-27,2023-03-17,25.0,381.58,Delayed,2462,5
SH11842,Warehouse_HOU,Detroit,OnTrac,2023-08-27,2023-08-30,5.3,73.0,Delivered,503,3
SH11843,Warehouse_HOU,Houston,USPS,2023-03-16,2023-03-20,52.0,229.42,Delivered,1460,4
SH11844,Warehouse_NYC,Dallas,Amazon Logistics,2023-01-15,2023-01-21,27.4,,Delivered,1518,6
SH11845,Warehouse_NYC,San Francisco,Amazon Logistics,2023-01-15,2023-01-19,17.3,73.25,In Transit,489,4
SH11846,Warehouse_DEN,Denver,Amazon Logistics,2023-09-07,2023-09-09,38.9,101.69,Delivered,491,2
SH11847,Warehouse_MIA,Detroit,OnTrac,2023-02-18,2023-02-28,12.6,77.29,Delayed,464,3
SH11848,Warehouse_ATL,Minneapolis,Amazon Logistics,2023-08-01,2023-08-15,79.6,,Delayed,1521,6
SH11849,Warehouse_CHI,Atlanta,DHL,2023-07-19,2023-07-24,7.7,272.22,Delivered,1814,5
SH11850,Warehouse_SEA,Portland,LaserShip,2023-05-17,2023-05-23,16.6,261.31,Delivered,2220,6
SH11851,Warehouse_NYC,Portland,USPS,2023-04-07,2023-04-13,20.8,289.2,Delivered,2420,6
SH11852,Warehouse_SF,Atlanta,Amazon Logistics,2023-02-23,2023-03-02,6.6,81.82,Delayed,613,5
SH11853,Warehouse_BOS,San Francisco,LaserShip,2023-08-07,2023-08-13,21.5,293.41,Delivered,2170,6
SH11854,Warehouse_MIA,Los Angeles,DHL,2023-07-27,2023-07-29,13.7,87.28,Delivered,451,2
SH11855,Warehouse_NYC,Dallas,Amazon Logistics,2023-12-21,2024-01-08,16.0,158.75,Delayed,1052,7
SH11856,Warehouse_SEA,Portland,USPS,2023-01-27,2023-02-08,20.0,63.36,Delayed,379,2
SH11857,Warehouse_ATL,Phoenix,DHL,2023-03-12,2023-03-17,4.2,266.62,Delivered,1931,5
SH11858,Warehouse_ATL,Minneapolis,UPS,2023-05-22,2023-05-30,12.4,345.97,Delivered,2449,8
SH11859,Warehouse_HOU,Atlanta,USPS,2023-02-07,2023-02-11,15.6,116.02,Delivered,800,4
SH11860,Warehouse_SF,Dallas,USPS,2023-07-23,2023-07-26,43.4,196.44,Delivered,1323,3
SH11861,Warehouse_SEA,Detroit,OnTrac,2023-05-31,2023-06-05,46.6,122.94,Delivered,510,5
SH11862,Warehouse_NYC,San Francisco,USPS,2023-11-24,2023-11-27,9.5,76.52,Delivered,465,3
SH11863,Warehouse_LA,Chicago,OnTrac,2023-01-14,2023-01-18,16.1,105.58,Delivered,664,4
SH11864,Warehouse_SF,New York,FedEx,2023-07-11,2023-07-17,88.9,424.24,Delivered,2356,6
SH11865,Warehouse_MIA,New York,USPS,2023-06-04,2023-06-07,24.8,140.88,Lost,944,3
SH11866,Warehouse_LA,Denver,Amazon Logistics,2023-10-28,2023-11-05,18.1,242.86,Delivered,1746,8
SH11867,Warehouse_HOU,Portland,LaserShip,2023-03-07,2023-03-11,29.7,271.76,Delivered,2067,4
SH11868,Warehouse_BOS,Boston,FedEx,2023-05-01,2023-05-05,5404.2,226.51,Delivered,1053,4
SH11869,Warehouse_CHI,Los Angeles,OnTrac,2023-10-03,2023-10-05,32.2,96.92,Delivered,447,2
SH11870,Warehouse_DEN,Houston,OnTrac,2023-01-06,2023-01-10,119.7,390.46,Delivered,1834,4
SH11871,Warehouse_BOS,Chicago,OnTrac,2023-08-21,2023-08-24,28.4,117.74,In Transit,677,3
SH11872,Warehouse_LA,New York,LaserShip,2023-11-05,2023-11-11,17.3,309.39,Delivered,1780,6
SH11873,Warehouse_CHI,Detroit,UPS,2023-12-01,2023-12-03,13.8,63.06,Delivered,283,2
SH11874,Warehouse_ATL,Houston,OnTrac,2023-07-19,2023-07-24,79.3,348.67,Delivered,2393,5
SH11875,Warehouse_CHI,Denver,UPS,2023-10-25,2023-10-30,5.9,145.47,Delivered,1000,5
SH11876,Warehouse_NYC,Dallas,DHL,2023-04-17,2023-04-18,26.2,86.35,Delivered,351,1
SH11877,Warehouse_LA,Seattle,UPS,2023-01-03,2023-01-08,16.8,174.76,Delivered,1135,5
SH11878,Warehouse_BOS,Seattle,USPS,2023-03-04,2023-03-08,24.1,213.6,Delivered,1794,4
SH11879,Warehouse_NYC,Seattle,DHL,2023-08-17,2023-08-21,10.2,286.07,Delivered,1919,4
SH11880,Warehouse_NYC,Minneapolis,OnTrac,2023-08-03,2023-08-06,25.6,114.68,Delivered,801,3
SH11881,Warehouse_MIA,Miami,FedEx,2023-11-12,2023-11-14,6.1,39.84,Delivered,218,2
SH11882,Warehouse_LA,Phoenix,UPS,2023-07-31,2023-08-04,29.9,84.58,Delivered,373,4
SH11883,Warehouse_ATL,Boston,OnTrac,2023-11-25,2023-11-29,7.2,212.11,Delivered,1306,4
SH11884,Warehouse_CHI,Minneapolis,Amazon Logistics,2023-07-24,2023-07-31,40.7,292.44,Delivered,2247,7
SH11885,Warehouse_CHI,Los Angeles,Amazon Logistics,2023-09-10,2023-09-14,34.7,252.26,Delivered,1603,4
SH11886,Warehouse_SF,Detroit,LaserShip,2023-11-12,2023-11-15,24.8,206.07,Delivered,1099,3
SH11887,Warehouse_HOU,Miami,OnTrac,2023-11-27,2023-12-02,28.1,195.61,Returned,1012,5
SH11888,Warehouse_NYC,San Francisco,Amazon Logistics,2023-09-01,2023-09-03,10.7,,Delivered,392,2
SH11889,Warehouse_MIA,Detroit,DHL,2023-05-25,2023-06-01,32.8,303.32,Delivered,2012,7
SH11890,Warehouse_SF,Seattle,DHL,2023-05-21,2023-05-28,29.5,326.18,Delivered,2273,7
SH11891,Warehouse_LA,New York,OnTrac,2023-12-21,2023-12-26,66.3,337.55,In Transit,1743,5
SH11892,Warehouse_SEA,Atlanta,UPS,2023-06-24,2023-06-28,21.7,291.81,Delivered,1919,4
SH11893,Warehouse_ATL,Chicago,DHL,2023-06-13,2023-06-17,37.0,279.2,Delivered,1506,4
SH11894,Warehouse_HOU,Miami,DHL,2023-10-14,2023-10-20,21.6,334.73,Delivered,2053,6
SH11895,Warehouse_CHI,Denver,UPS,2023-08-28,2023-08-31,40.7,175.45,Delivered,1000,3
SH11896,Warehouse_NYC,Minneapolis,FedEx,2023-08-30,2023-09-07,84.8,383.33,Delivered,2141,8
SH11897,Warehouse_HOU,Seattle,Amazon Logistics,2023-12-24,2023-12-29,13.7,328.21,Delivered,2225,5
SH11898,Warehouse_CHI,Miami,LaserShip,2023-05-02,2023-05-05,20.5,171.02,Delivered,1350,3
SH11899,Warehouse_SEA,Los Angeles,USPS,2023-11-16,2023-11-22,9.2,,Delivered,2393,6
SH11900,Warehouse_SEA,Atlanta,DHL,2023-12-12,2023-12-22,78.2,211.42,Delayed,620,2
SH11901,Warehouse_ATL,Seattle,Amazon Logistics,2023-05-13,2023-05-18,17.2,247.67,Delivered,2018,5
SH11902,Warehouse_DEN,Minneapolis,Amazon Logistics,2023-07-08,2023-07-12,14.7,243.7,Delivered,1949,4
SH11903,Warehouse_HOU,Atlanta,FedEx,2023-05-12,2023-05-15,18.9,122.95,Delivered,800,3
SH11904,Warehouse_HOU,Detroit,FedEx,2023-03-08,2023-03-13,8.1,290.02,Delivered,2307,5
SH11905,Warehouse_SEA,Detroit,LaserShip,2023-01-12,2023-01-18,44.3,311.3,Delivered,2041,6
SH11906,Warehouse_CHI,New York,DHL,2023-06-19,2023-06-22,59.9,183.69,Delivered,628,3
SH11907,Warehouse_DEN,Portland,LaserShip,2023-01-15,2023-01-22,8.8,210.56,Lost,1852,7
SH11908,Warehouse_CHI,Los Angeles,FedEx,2023-03-02,2023-03-04,10.5,33.67,Delivered,162,2
SH11909,Warehouse_CHI,Chicago,Amazon Logistics,2023-05-17,2023-05-23,16.6,256.68,Returned,1995,6
SH11910,Warehouse_MIA,Minneapolis,DHL,2023-09-15,2023-09-24,23.5,213.18,Delivered,1469,9
SH11911,Warehouse_CHI,Denver,FedEx,2023-01-29,2023-02-02,34.9,162.44,Delivered,1000,4
SH11912,Warehouse_LA,Portland,UPS,2023-05-21,2023-05-28,14.6,1597.99,Delivered,2187,7
SH11913,Warehouse_NYC,Miami,LaserShip,2023-02-06,2023-02-10,49.0,265.52,Delivered,1875,4
SH11914,Warehouse_HOU,Houston,Amazon Logistics,2023-10-06,2023-10-10,82.4,279.42,Delivered,1705,4
SH11915,Warehouse_SF,New York,USPS,2023-08-09,2023-08-13,23.5,79.71,Delivered,409,4
SH11916,Warehouse_SEA,Seattle,USPS,2023-06-15,2023-06-17,17.2,84.6,Delivered,513,2
SH11917,Warehouse_BOS,Denver,LaserShip,2023-04-17,2023-04-24,21.1,256.12,Delivered,1974,7
SH11918,Warehouse_NYC,Boston,USPS,2023-12-08,2023-12-11,6.7,42.11,Delayed,215,1
SH11919,Warehouse_DEN,Seattle,OnTrac,2023-04-21,2023-04-23,17.4,59.13,Delivered,284,2
SH11920,Warehouse_LA,Portland,FedEx,2023-11-01,2023-11-04,31.2,228.61,Lost,1128,3
SH11921,Warehouse_HOU,San Francisco,LaserShip,2023-09-10,2023-09-11,25.7,55.3,Delivered,231,1
SH11922,Warehouse_MIA,Denver,OnTrac,2023-01-29,2023-02-02,35.6,107.89,Delivered,542,4
SH11923,Warehouse_DEN,New York,OnTrac,2023-06-15,2023-06-16,29.4,116.46,Delivered,636,1
SH11924,Warehouse_NYC,Portland,USPS,2023-08-02,2023-08-07,16.7,179.65,Delivered,1438,5
SH11925,Warehouse_BOS,Phoenix,Amazon Logistics,2023-06-23,2023-06-25,7.2,97.04,Delivered,822,2
SH11926,Warehouse_HOU,Phoenix,Amazon Logistics,2023-10-11,2023-10-14,11.7,94.37,Delivered,744,3
SH11927,Warehouse_MIA,Portland,UPS,2023-07-26,2023-07-31,27.6,242.8,Delivered,1549,5
SH11928,Warehouse_LA,Phoenix,LaserShip,2023-01-31,2023-02-03,20.5,75.98,Delivered,373,3
SH11929,Warehouse_SF,Miami,LaserShip,2023-04-22,2023-04-28,41.0,321.15,Delivered,2478,6
SH11930,Warehouse_MIA,Seattle,OnTrac,2023-04-04,2023-04-05,13.8,30.2,Delivered,142,1
SH11931,Warehouse_LA,Seattle,USPS,2023-09-11,2023-09-14,34.2,156.85,Delivered,1135,3
SH11932,Warehouse_BOS,Denver,DHL,2023-12-11,2023-12-14,10.4,,Delivered,1467,3
SH11933,Warehouse_DEN,Miami,USPS,2023-08-04,2023-08-10,20.3,295.36,Delivered,2353,6
SH11934,Warehouse_HOU,Detroit,LaserShip,2023-03-03,2023-03-06,9.9,161.25,Delivered,1163,3
SH11935,Warehouse_CHI,Detroit,Amazon Logistics,2023-06-26,2023-06-27,9.5,43.35,Delivered,283,1
SH11936,Warehouse_ATL,Dallas,Amazon Logistics,2023-11-30,2023-12-03,27.0,188.63,Delivered,1068,3
SH11937,Warehouse_SEA,Boston,Amazon Logistics,2023-12-16,2023-12-21,12.9,305.45,Delivered,1875,5
SH11938,Warehouse_LA,Detroit,FedEx,2023-11-21,2023-11-28,61.7,455.69,Delivered,2430,7
SH11939,Warehouse_SF,Portland,LaserShip,2023-04-14,2023-04-16,25.3,92.95,Delivered,505,2
SH11940,Warehouse_LA,Seattle,OnTrac,2023-07-05,2023-07-10,26.4,161.78,Delivered,1135,5
SH11941,Warehouse_ATL,Minneapolis,USPS,2023-06-18,2023-06-22,69.0,302.62,Lost,1868,4
SH11942,Warehouse_ATL,Portland,USPS,2023-10-24,2023-10-31,17.0,283.07,Delivered,2191,7
SH11943,Warehouse_SEA,Chicago,USPS,2023-08-31,2023-09-02,18.0,,Delivered,971,2
SH11944,Warehouse_LA,New York,UPS,2023-12-29,2024-01-04,15.9,329.11,Delivered,1899,6
SH11945,Warehouse_SF,Chicago,LaserShip,2023-02-26,2023-03-02,9.1,210.06,Delivered,1754,4
SH11946,Warehouse_NYC,Houston,OnTrac,2023-09-10,2023-09-13,17.5,138.84,In Transit,956,3
SH11947,Warehouse_DEN,Los Angeles,USPS,2023-07-27,2023-08-02,22.8,287.52,Delivered,2114,6
SH11948,Warehouse_DEN,Portland,LaserShip,2023-09-13,2023-09-16,10.1,138.89,Delivered,1084,3
SH11949,Warehouse_HOU,Houston,OnTrac,2023-04-22,2023-04-26,22.6,208.71,Delivered,1375,4
SH11950,Warehouse_HOU,Denver,UPS,2023-06-16,2023-06-19,6.9,133.01,Delivered,1030,3
SH11951,Warehouse_CHI,Los Angeles,DHL,2023-12-19,2023-12-21,10.1,42.45,Delivered,169,2
SH11952,Warehouse_CHI,New York,USPS,2023-02-28,2023-03-03,39.0,112.83,Delivered,706,3
SH11953,Warehouse_BOS,Los Angeles,OnTrac,2023-02-18,2023-02-21,30.0,143.34,Delivered,985,3
SH11954,Warehouse_DEN,Denver,FedEx,2023-06-09,2023-06-12,24.0,103.6,Delayed,506,2
SH11955,Warehouse_BOS,Atlanta,UPS,2023-03-07,2023-03-11,47.5,127.02,Delivered,545,4
SH11956,Warehouse_DEN,Dallas,FedEx,2023-01-25,2023-01-28,26.5,181.68,Delivered,1116,3
SH11957,Warehouse_MIA,Chicago,DHL,2023-02-25,2023-02-28,9.8,157.8,Delivered,992,3
SH11958,Warehouse_DEN,Boston,USPS,2023-08-08,2023-08-14,23.4,226.29,In Transit,1921,6
